clientId,educationalInstitutionId,clientName,trailId,trailName,trailDescription,trailThreadId,trailThreadName,sectorId,sectorName,sectorDescription,sectorItemId,sectorItemName,materialFile,examId
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1109,Embarque - Sua jornada começa aqui,Bem-vindo(a)! Vamos começar?,2234,Bem vindo(a) ao Curso!,92050,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2235,Aula 01 Por que um Novo Ensino Médio,93719,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2236,"Aula 02 FGB (BNCC, competências e habilidades) e Itinerários Formativos",93720,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2237,Aula 03 Projeto de Vida,93721,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2238,Aula 04 Novo Ensino Médio e a EAD,93722,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2239,Ebook Marcos Legais Novo Ensino Médio,89601,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2240,Ebook Módulo 01 - Carga Horária do Novo Ensino Médio,89602,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2241,Autoavaliação e Call to action Módulo 01,89603,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2242,Atividade Módulo 01 Novo Ensino Médio,,992935
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2243,Atividade Orientações prévias,93723,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2244,Pesquisa de satisfação módulo Novo Ensino Médio: Conceitos e Estrutura,92098,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1110,Módulo 01,Novo Ensino Médio: Conceitos e Estrutura,2245,Informações importantes para certificação,92101,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2246,Aula 01 Objetivo dos Itinerários Formativos,93724,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2247,Aula 02 Protagonismo dos Estudantes no  Novo Ensino Médio,93725,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2248,"Aula 03 Parte diversificada - Ciclo comum, eletivas e trilhas formativas",93726,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2249,Ebook Módulo 02 - O que esperar dos estudantes,89608,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2251,Atividade Módulo 02 Novo Ensino Médio,,993105
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2252,Atividade Orientações prévias,93727,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2253,Pesquisa de satisfação módulo Itinerários Formativos - Visão Geral,91882,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2254,Informações importantes para certificação,92103,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2270,Ebook Módulo 02 - O papel do professor no Novo Ensino Médio,93740,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1111,Módulo 02,Itinerários Formativos: Visão Geral,2271,Autoavaliação e Call to action Módulo 02,93741,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2255,Aula 01 Competências do século XXI e preparação para o mundo do trabalho,93728,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2256,Aula 02 Referenciais Curriculares para a Elaboração de Itinerários Formativos,93729,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2258,Atividade Módulo 03 - Novo Ensino Médio,,993256
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2259,Atividade Orientações Prévias,93730,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2260,Aula 03 Como o professor pode comunicar os itinerários formativos para os alunos,91458,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2261,Aula 04 Como preparar a comunicação sobre os Itinerários Formativos para pais e comunidade escolar,91459,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2262,Ebook Módulo 03 - Projeto de Vida e Itinerários Formativos,91465,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2263,Pesquisa de satisfação módulo Itinerários Formativos - Aprofundamento,91886,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2264,Informações importantes para certificação,92107,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2265,Aula 04 Baixe aqui a Apresentação Editável,92277,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2266,Aula 03 Baixe aqui a Apresentação Editável,92282,
10307,11860,SAS - Focos,317,TESTE NEM GESTORES,Novo Ensino Médio para Gestores,196,FOCOS Cursos,1112,Módulo 03,Itinerários Formativos: Aprofundamento,2269,Autoavaliação e Call to action Módulo 03,93737,
